UCMerced_LandUse/agricultural/agricultural01.tif,0
UCMerced_LandUse/agricultural/agricultural02.tif,0
UCMerced_LandUse/agricultural/agricultural03.tif,0
UCMerced_LandUse/agricultural/agricultural04.tif,0
UCMerced_LandUse/agricultural/agricultural05.tif,0
UCMerced_LandUse/agricultural/agricultural06.tif,0
UCMerced_LandUse/agricultural/agricultural08.tif,0
UCMerced_LandUse/agricultural/agricultural09.tif,0
UCMerced_LandUse/agricultural/agricultural11.tif,0
UCMerced_LandUse/agricultural/agricultural12.tif,0
UCMerced_LandUse/agricultural/agricultural13.tif,0
UCMerced_LandUse/agricultural/agricultural14.tif,0
UCMerced_LandUse/agricultural/agricultural15.tif,0
UCMerced_LandUse/agricultural/agricultural16.tif,0
UCMerced_LandUse/agricultural/agricultural17.tif,0
UCMerced_LandUse/agricultural/agricultural18.tif,0
UCMerced_LandUse/agricultural/agricultural20.tif,0
UCMerced_LandUse/agricultural/agricultural21.tif,0
UCMerced_LandUse/agricultural/agricultural22.tif,0
UCMerced_LandUse/agricultural/agricultural24.tif,0
UCMerced_LandUse/agricultural/agricultural25.tif,0
UCMerced_LandUse/agricultural/agricultural26.tif,0
UCMerced_LandUse/agricultural/agricultural28.tif,0
UCMerced_LandUse/agricultural/agricultural29.tif,0
UCMerced_LandUse/agricultural/agricultural30.tif,0
UCMerced_LandUse/agricultural/agricultural31.tif,0
UCMerced_LandUse/agricultural/agricultural32.tif,0
UCMerced_LandUse/agricultural/agricultural33.tif,0
UCMerced_LandUse/agricultural/agricultural34.tif,0
UCMerced_LandUse/agricultural/agricultural35.tif,0
UCMerced_LandUse/agricultural/agricultural37.tif,0
UCMerced_LandUse/agricultural/agricultural38.tif,0
UCMerced_LandUse/agricultural/agricultural39.tif,0
UCMerced_LandUse/agricultural/agricultural40.tif,0
UCMerced_LandUse/agricultural/agricultural41.tif,0
UCMerced_LandUse/agricultural/agricultural42.tif,0
UCMerced_LandUse/agricultural/agricultural43.tif,0
UCMerced_LandUse/agricultural/agricultural45.tif,0
UCMerced_LandUse/agricultural/agricultural46.tif,0
UCMerced_LandUse/agricultural/agricultural47.tif,0
UCMerced_LandUse/agricultural/agricultural48.tif,0
UCMerced_LandUse/agricultural/agricultural49.tif,0
UCMerced_LandUse/agricultural/agricultural51.tif,0
UCMerced_LandUse/agricultural/agricultural52.tif,0
